,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
14,0.010060251,0.008883522,0.011324585,0.00762299,0.0084448,0.007193953,0.009222705,0.007884714,0.007502093,0.020510318,0.010897185,0.009589414,0.009513814,0.009607082,0.0021669774,0.010190939,0.008014663,0.0029349648,0.0096691605,0.0027839902,0.010679184,0.011467203
15,0.009938065,0.006881747,0.006749072,0.010980793,0.009193142,0.0085265925,0.009617048,0.007871945,0.0092521,0.008812559,0.0021008104,0.0020708148,0.009760164,0.010124426,0.010199774,0.005166169,0.0029842998,0.009405067,0.001897543,0.002986164,0.0022820998,0.008590485
16,0.0134851355,0.0074380585,0.007830086,0.008614164,0.010499764,0.008937292,0.002647105,0.00992653,0.010374694,0.008929706,0.007209541,0.008893213,0.009401123,0.0030804416,0.010649605,0.010013848,0.0027341358,0.009163036,0.008663494,0.002311295,0.009778799,0.010181907
17,0.013592528,0.007338358,0.009209424,0.012693054,0.010222559,0.009163271,0.0040007103,0.003526632,0.008595047,0.0100991735,0.010845297,0.008602838,0.009865476,0.009635183,0.0024463031,0.009661035,0.0032446564,0.010474838,0.0029239529,0.0037244894,0.0062494874,0.009428934
18,0.010274984,0.007530835,0.007926559,0.00944351,0.0078077116,0.009797794,0.0068863267,0.010787271,0.009173018,0.0101267835,0.010845291,0.009348187,0.011362941,0.010502639,0.0024153364,0.00734354,0.008206368,0.012112684,0.0020600879,0.011421874,0.011992447,0.010320738
19,0.012939697,0.010012027,0.010050873,0.00222824,0.010491884,0.003089772,0.011693126,0.0034563288,0.0026325863,0.007854076,0.010699072,0.009968703,0.0058104633,0.0126216775,0.0041843425,0.0020501576,0.009605428,0.010443617,0.008191692,0.009010176,0.0016995799,0.0024352104
20,0.0090965,0.00991979,0.008504039,0.0098339515,0.00920314,0.009772429,0.010691766,0.010428181,0.0076361042,0.008432889,0.010260427,0.011030035,0.008624866,0.009668136,0.0085998485,0.009119882,0.007868435,0.01214895,0.00715735,0.003521807,0.010177423,0.0027323053
21,0.008950049,0.012342473,0.009325743,0.009758174,0.008149821,0.010673822,0.0026982557,0.008925732,0.008628586,0.007434762,0.01043708,0.0063065435,0.010269136,0.0023420977,0.016626189,0.009160154,0.009924464,0.0043005007,0.0021634349,0.0037024175,0.011218108,0.005877679
22,0.0124368975,0.011893059,0.010928266,0.01000707,0.0073426315,0.010792807,0.008827778,0.013465085,0.0105309,0.008131808,0.008326994,0.009955291,0.0108197415,0.010485694,0.009260647,0.010257111,0.00339766,0.010308263,0.011394142,0.0119945435,0.0145566845,0.003675088
23,0.009232589,0.008845832,0.0076856064,0.0076896334,0.009421592,0.011170835,0.010178676,0.009810225,0.0069466834,0.0077663357,0.0030770195,0.0026533848,0.0023614184,0.011429101,0.0020492906,0.0054051573,0.0031187858,0.0025355287,0.009461889,0.0026023686,0.003649148,0.0025644582
24,0.010967835,0.0077053844,0.007895723,0.026316222,0.008514106,0.01048294,0.008820542,0.010136553,0.0091857575,0.002253215,0.009085485,0.0096006645,0.008085609,0.008759691,0.009275663,0.010188671,0.009576706,0.009281286,0.008888782,0.002667072,0.009742062,0.0020999927
25,0.008959284,0.011295011,0.008880598,0.0039985077,0.0084928945,0.0076586027,0.002237179,0.009068834,0.0077181184,0.009444696,0.009115878,0.0038718085,0.010945252,0.010091803,0.002870273,0.0037264335,0.0024136414,0.0021034253,0.009683262,0.003245067,0.0042153914,0.009415954
26,0.00964142,0.007506738,0.010734773,0.011746582,0.0112923635,0.008122806,0.007642474,0.0023087917,0.009508281,0.002523275,0.0025670067,0.009145374,0.008450712,0.010013302,0.0039970307,0.0025674768,0.011462405,0.0033397726,0.009511065,0.019410538,0.0023877998,0.0027302853
27,0.009467249,0.008492123,0.010337476,0.010453363,0.0026524095,0.010605864,0.010260989,0.008517294,0.008246166,0.0026983402,0.01126928,0.010783178,0.004898769,0.008574544,0.0068381033,0.009617239,0.007522622,0.007529679,0.0019928012,0.008940109,0.009900842,0.002322843
28,0.012261905,0.0109139215,0.011682916,0.0020324003,0.011233409,0.0034969696,0.010521354,0.0022592149,0.00865636,0.010481603,0.01015885,0.006957895,0.011210683,0.005636487,0.016823249,0.0036535712,0.00930746,0.008605918,0.008386348,0.01108888,0.011452502,0.010165849
29,0.011945137,0.012267436,0.011768123,0.009209447,0.009418142,0.008663777,0.0031314746,0.009831839,0.010194534,0.008437284,0.008910389,0.00955197,0.0024339636,0.008110876,0.008441012,0.0018788583,0.0077968403,0.009503651,0.01021519,0.01000848,0.0019425281,0.007189056
30,0.009844793,0.011225285,0.006932829,0.008686121,0.0030249127,0.00959592,0.0026007295,0.008995774,0.009169359,0.007974174,0.010788823,0.0105469795,0.0110094175,0.011423429,0.0089298645,0.002559181,0.00785911,0.002275803,0.0101239765,0.008888408,0.012598936,0.0025151423
31,0.007952226,0.0067156977,0.008668182,0.008131846,0.008844138,0.0114769135,0.01076966,0.009349957,0.008496442,0.00834524,0.010424358,0.011434665,0.018347705,0.009519404,0.011308918,0.005166416,0.008840459,0.005134767,0.002594731,0.0034046879,0.009633298,0.010422878
32,0.011899132,0.009167823,0.010756723,0.006799453,0.007776832,0.009604353,0.0033501303,0.006027001,0.0019255932,0.0088455025,0.0105339335,0.010637642,0.0092954915,0.008314198,0.01078332,0.009060115,0.002358927,0.004536551,0.009664496,0.008841537,0.01068662,0.002022183
33,0.013534843,0.010754294,0.0075268727,0.010848916,0.0094996095,0.009616694,0.009855246,0.002469167,0.010147157,0.009447555,0.00810225,0.010206092,0.009977906,0.0053147194,0.01024264,0.0069427765,0.008666374,0.0023350923,0.002346831,0.007964939,0.010096229,0.010028802
34,0.008238492,0.0073950854,0.010587348,0.009096201,0.008263542,0.009995168,0.014789486,0.0063725845,0.008880194,0.0026341015,0.01158369,0.010600852,0.010872749,0.010396099,0.00836115,0.010657416,0.0017021303,0.010598054,0.010370247,0.019709682,0.0025168597,0.003892052
35,0.0093600545,0.011351241,0.01105184,0.010512456,0.0090813,0.008626876,0.009525269,0.008834152,0.010342889,0.012585702,0.004350192,0.009187709,0.008966361,0.011453472,0.0025373942,0.015266915,0.005303533,0.010563026,0.010590042,0.008639363,0.018991234,0.009409306
36,0.008012378,0.008453876,0.008981581,0.010577963,0.0087517435,0.010070718,0.010229496,0.009875931,0.008401501,0.008976172,0.011031816,0.008397423,0.01002946,0.010119526,0.010322491,0.011059938,0.0028805926,0.010210082,0.0020488023,0.007102813,0.008472811,0.0095875645
37,0.012277016,0.0032177046,0.0113735655,0.0076860543,0.0069057266,0.011209488,0.008770319,0.012298894,0.008813019,0.0025032093,0.0087540215,0.012383647,0.009650447,0.0026734648,0.010244957,0.002298263,0.009782503,0.0116841225,0.0031556836,0.005655846,0.009666182,0.007837772
38,0.009765886,0.00827112,0.011499033,0.008402879,0.009268672,0.011239742,0.009325613,0.008231884,0.010149889,0.008076615,0.0026704802,0.0030898592,0.010788111,0.009411796,0.0023875074,0.010476189,0.008887629,0.006934993,0.0031471816,0.0022843047,0.011540026,0.0022328626
39,0.010144756,0.0111245345,0.00875489,0.009470727,0.008682188,0.009182933,0.0075016706,0.009009883,0.010235675,0.008053224,0.009507757,0.0028460096,0.008791859,0.021057272,0.009788611,0.010791221,0.002872442,0.01062486,0.009276233,0.008907568,0.008779421,0.006768731
