,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
16,0.050824437,0.050468627,0.04569118,0.050513923,0.03948004,0.054038133,0.04482471,0.04355789,0.051721215,0.049426906,0.045391798,0.05005564,0.041614033,0.055040605,0.04023652,0.04215127,0.04140165,0.043025028,0.044485774,0.047593493,0.04874991,0.0424819
17,0.054439034,0.044839375,0.03798352,0.052037634,0.050926223,0.040258713,0.0438153,0.05436732,0.040514264,0.045909055,0.048712518,0.03950605,0.051997162,0.04806722,0.033185016,0.046688072,0.053213473,0.040332958,0.048680935,0.040151734,0.047144882,0.042050276
18,0.04538125,0.04899323,0.046603527,0.051747594,0.04867699,0.04534261,0.04236002,0.05318319,0.039961915,0.03867152,0.04730158,0.037501425,0.04090796,0.045229662,0.042958844,0.048896898,0.037770715,0.048117682,0.046500154,0.04147268,0.040929396,0.047998592
19,0.045690227,0.049334593,0.04531236,0.048507005,0.043472208,0.050083227,0.049777877,0.044222783,0.04254505,0.040788926,0.03936461,0.039082494,0.036825106,0.04136093,0.03741433,0.041417133,0.054038096,0.049752727,0.040813312,0.051217068,0.04325078,0.047403604
20,0.043717217,0.044638596,0.04394063,0.041892886,0.04195956,0.04864349,0.045645818,0.045404874,0.044246547,0.042682596,0.051438767,0.035272,0.041902363,0.042256147,0.03919069,0.040386636,0.04277861,0.03529026,0.044202443,0.042498477,0.04661421,0.04430442
21,0.047091916,0.04171431,0.04880102,0.04670493,0.050634447,0.047586557,0.051255353,0.04242513,0.04685508,0.044303775,0.04803045,0.043507334,0.05081949,0.049665343,0.046297386,0.044646565,0.048033327,0.046562564,0.04301852,0.039099734,0.040759087,0.051430084
22,0.050946943,0.049106732,0.050966315,0.04699039,0.047018718,0.040793605,0.044869766,0.044771947,0.04114221,0.045581847,0.03860662,0.045146152,0.042472403,0.04794571,0.044394154,0.049278826,0.043163225,0.046008017,0.044956572,0.048295014,0.038813658,0.039910432
23,0.03990324,0.046625115,0.047167797,0.042746317,0.041054767,0.04120546,0.045076855,0.047925614,0.04422278,0.04785205,0.036276307,0.04845272,0.04434285,0.042762317,0.04342667,0.04163403,0.045224715,0.043041065,0.055381462,0.042159427,0.043515384,0.038563836
24,0.053451233,0.047619537,0.04156463,0.04360587,0.04778205,0.04482757,0.038167533,0.042835046,0.0525983,0.044503745,0.040549997,0.041270852,0.045827366,0.05143935,0.0450505,0.036065806,0.04287548,0.04535006,0.04071638,0.03947718,0.035441827,0.04552236
25,0.04750875,0.058321793,0.04724635,0.048361585,0.03752446,0.05271937,0.049465545,0.04211094,0.03979158,0.045190252,0.050035838,0.044442203,0.04387945,0.045516446,0.05168287,0.040427655,0.0398681,0.04634687,0.04696491,0.04441594,0.034305114,0.046011943
26,0.04444089,0.041345064,0.048056975,0.03433722,0.046380736,0.04031096,0.048233114,0.053395465,0.048455093,0.04671438,0.049709424,0.048602704,0.040115826,0.0463541,0.04732125,0.04936205,0.049019333,0.043867853,0.03834754,0.0509401,0.05117651,0.041822255
27,0.042189464,0.04201946,0.04391835,0.04212145,0.04550472,0.059577286,0.03424131,0.04218191,0.04625077,0.050427355,0.045772832,0.042201865,0.052456964,0.045188427,0.05012701,0.039973356,0.04631196,0.034930512,0.040910166,0.044806506,0.042948913,0.047791906
28,0.049347103,0.04027101,0.0415817,0.047220763,0.05264907,0.04506726,0.041808534,0.042397544,0.043342218,0.048989188,0.048186135,0.039615817,0.048184454,0.050324026,0.0387505,0.037528872,0.049801335,0.042962197,0.0440258,0.044841595,0.04467086,0.042137142
29,0.048452094,0.05126978,0.039350104,0.042844247,0.054882057,0.04544486,0.038927272,0.03998096,0.04490281,0.04200025,0.054739464,0.049017943,0.039254013,0.04297725,0.047925964,0.04182065,0.045182355,0.043724153,0.03877033,0.04668753,0.045637388,0.042137556
30,0.05792933,0.04934314,0.04063607,0.054501288,0.042945832,0.052738316,0.060331617,0.039793056,0.059391476,0.035222825,0.040236987,0.04160043,0.03795237,0.044507317,0.048832692,0.046587117,0.041663487,0.050649736,0.046997886,0.040166847,0.045399923,0.044761
31,0.047917556,0.049961332,0.047037803,0.050412368,0.047551703,0.048374634,0.05727974,0.040650357,0.04239226,0.042623762,0.0416923,0.04473221,0.036962945,0.053603847,0.039487585,0.04065618,0.043300923,0.044689074,0.040024653,0.043456703,0.051462423,0.037357617
32,0.043983135,0.050359607,0.041957866,0.043278642,0.053952675,0.055150595,0.04171348,0.035961647,0.040460918,0.03646933,0.04233144,0.047412496,0.05045303,0.046965953,0.052654713,0.05082068,0.047312852,0.041241743,0.031238878,0.046422787,0.04269514,0.049705304
33,0.047561504,0.045188542,0.045311913,0.035868574,0.043123502,0.037494197,0.04752751,0.039748408,0.0493322,0.048621893,0.049301684,0.040308237,0.0517932,0.047887478,0.048151325,0.050128784,0.043186184,0.03726592,0.042110655,0.035171054,0.041864175,0.044385202
34,0.04154447,0.047061227,0.04398089,0.040541247,0.05352325,0.038397055,0.038979683,0.039140567,0.038470905,0.03658906,0.03787138,0.04037673,0.039524175,0.05264748,0.045453746,0.044201728,0.047161147,0.053532604,0.04216146,0.054999117,0.036657162,0.0473387
35,0.04585005,0.045949943,0.044156976,0.043372814,0.050580516,0.04248161,0.038747825,0.033082325,0.040448938,0.040727094,0.042403087,0.051447514,0.048971094,0.046952628,0.042833317,0.040804297,0.045965377,0.051732533,0.051956203,0.041828487,0.04629111,0.045148913
36,0.04968675,0.048977423,0.046685085,0.058551542,0.049674906,0.042611733,0.03785395,0.04280455,0.044037562,0.050369322,0.0408176,0.039477043,0.05177315,0.04202383,0.04827691,0.0415949,0.029717717,0.047527034,0.046360705,0.04571864,0.041625675,0.049862374
37,0.04845739,0.055377554,0.040388502,0.05299296,0.04921919,0.05057621,0.04773865,0.042618815,0.043805066,0.04764059,0.052529596,0.05017609,0.04405211,0.056491654,0.034663547,0.0501857,0.052178413,0.045752905,0.047872316,0.04115027,0.042210106,0.04155583
38,0.05031424,0.04346043,0.041632332,0.043604538,0.055090107,0.045714352,0.03588957,0.04722785,0.052230854,0.03553838,0.04045721,0.049890503,0.038000688,0.046353836,0.048741646,0.04824366,0.033633925,0.051963456,0.045296323,0.04091215,0.036311384,0.044389307
39,0.050380617,0.04057152,0.051418457,0.037177254,0.042327937,0.04149926,0.046860613,0.045150653,0.040630512,0.0493568,0.047291372,0.04454273,0.039431244,0.050620973,0.050286435,0.046592426,0.046519298,0.04077949,0.040631622,0.048369512,0.047749292,0.04451525
