,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.038520563,0.03977621,0.044401538,0.03986727,0.04061744,0.035984144,0.03883964,0.031752784,0.03734762,0.045976713,0.041462794,0.04158276,0.046334773,0.039061487,0.04478727,0.0332624,0.036889113,0.037759814,0.032248642,0.03901204,0.04270322,0.044262066
1,0.036138162,0.03646572,0.04813459,0.04214421,0.03701369,0.036618825,0.03167178,0.035614908,0.034110304,0.039090034,0.042523377,0.04108938,0.04215449,0.04308333,0.03274153,0.035017785,0.03825833,0.029496102,0.040769182,0.030778084,0.04570509,0.037687726
2,0.030411817,0.035666898,0.03991888,0.034574825,0.035119247,0.039600093,0.032353804,0.034387875,0.043991227,0.03211214,0.039229486,0.031068245,0.035976272,0.036595315,0.041018344,0.045006365,0.04396793,0.034427896,0.03200768,0.040093277,0.032432765,0.03135437
3,0.036515024,0.03383187,0.032883603,0.0354059,0.038167235,0.038185887,0.0484693,0.03468558,0.044172157,0.031663354,0.039065845,0.042170685,0.04013301,0.035815578,0.03328243,0.027583059,0.025826229,0.03547131,0.038901504,0.035287194,0.039068114,0.044788264
4,0.042643424,0.044345036,0.03482585,0.02894937,0.03923493,0.038960714,0.039495364,0.027712291,0.032968182,0.034345273,0.045004565,0.035772387,0.044133946,0.032276276,0.034038592,0.037800584,0.043932315,0.036752995,0.037872147,0.03925411,0.030605933,0.029602492
5,0.040300235,0.037752315,0.03817642,0.04075598,0.032785725,0.03733884,0.040292732,0.030756827,0.038155,0.035264686,0.03071018,0.034199584,0.03691343,0.033979945,0.039750982,0.03596991,0.04015638,0.039267167,0.041498564,0.03912816,0.03322617,0.03449042
6,0.03979944,0.030320799,0.04342513,0.032645702,0.039251473,0.038249627,0.04079964,0.034582276,0.0497783,0.034451824,0.0310877,0.033324286,0.033177588,0.0307587,0.03950959,0.032457113,0.041043445,0.036529645,0.041323192,0.037070584,0.037163924,0.037633933
7,0.034958437,0.03610617,0.053350776,0.03271539,0.033509057,0.034892607,0.034237344,0.030902276,0.03791327,0.027632633,0.044622295,0.039048187,0.035173744,0.03403549,0.039817758,0.03930122,0.03601003,0.038925715,0.034792576,0.03865824,0.032577064,0.04256303
8,0.04752807,0.037708525,0.03359766,0.044054214,0.03092627,0.037028804,0.03774942,0.041595813,0.037279144,0.036784593,0.03464498,0.03753534,0.038577028,0.03846746,0.040223494,0.049455486,0.04196435,0.03307083,0.03441392,0.037134655,0.036871772,0.03896657
9,0.031905703,0.03458618,0.03358695,0.028236719,0.04257244,0.032239713,0.033040926,0.03728143,0.036195718,0.03626337,0.036351316,0.031678684,0.028281484,0.04494378,0.03290871,0.03826662,0.032983173,0.035234936,0.041947953,0.04072493,0.03535582,0.03843786
